,perdicted_return,acutal_return,error
0,0.0,0.0,0.0
1,0.0,0.0003139278640933,-0.0003139278640933
2,0.0,0.0006365334584064,-0.0006365334584064
3,0.0,-0.0002746990278426,0.0002746990278426
4,0.0,-0.0002956170879683,0.0002956170879683
5,0.0,0.0004614169409609,-0.0004614169409609
6,0.0,0.0001745264232059,-0.0001745264232059
7,0.0,-0.0001721493096283,0.0001721493096283
8,0.0,-0.000393951046434,0.000393951046434
9,0.0,-2.61328065999e-05,2.61328065999e-05
