,perdicted_return,acutal_return,error
0,0.0,0.0,0.0
1,0.0,-3.50742741389e-05,3.50742741389e-05
2,0.0,-0.0001790835227374,0.0001790835227374
3,0.0,-0.0004385342939433,0.0004385342939433
4,0.0,-4.75378958583e-05,4.75378958583e-05
5,0.0,-0.0004476239432533,0.0004476239432533
6,0.0,5.3617331575e-06,-5.3617331575e-06
7,0.0,-8.68643986655e-05,8.68643986655e-05
8,0.0,-6.06236428958e-05,6.06236428958e-05
9,0.0,4.14396399027e-05,-4.14396399027e-05
