,perdicted_return,acutal_return,error
0,0.0,0.0,0.0
1,0.0,-0.0005432997733462,0.0005432997733462
2,0.0,-0.0003860686363022,0.0003860686363022
3,0.0,0.0002741154819947,-0.0002741154819947
4,0.0,0.0003254956376852,-0.0003254956376852
5,0.0,-0.0001335283636572,0.0001335283636572
6,0.0,-6.83930984413e-05,6.83930984413e-05
7,0.0,0.0003913399649886,-0.0003913399649886
8,0.0,-7.41430041433e-05,7.41430041433e-05
9,0.0,-9.48087535522e-05,9.48087535522e-05
