,Mean,Max,Min,VOL,FD,r
0,81.7197661111114,81.7335,81.7117,0.021800000000013142,,0.0
1,81.73697916666723,81.7525,81.7255,0.027000000000001023,4740.740740740561,0.00021063515444261476
2,81.74020694444441,81.7515,81.7315,0.01999999999999602,4900.000000000975,3.9489809998999386e-05
3,81.73569250000017,81.755,81.7234,0.03159999999999741,4208.860759494016,-5.522917806298526e-05
4,81.73687444444494,81.758,81.7294,0.028599999999997294,3531.4685314688654,1.4460566841918068e-05
5,81.74722166666683,81.7593,81.7364,0.022899999999992815,3711.790393014265,0.00012659185089011757
6,81.7416122222225,81.768,81.7345,0.03350000000000364,3164.1791044772685,-6.861938950298367e-05
7,81.73270555555514,81.7385,81.7245,0.013999999999995794,3428.571428572459,-0.00010896123070271433
8,81.7387083333327,81.76,81.7255,0.03450000000000841,4753.623188404638,7.344401163219661e-05
9,81.74230277777772,81.77,81.729,0.04099999999999682,9439.024390244635,4.3974813381803706e-05
10,81.7430638888889,81.77,81.724,0.04599999999999227,7739.13043478391,9.311104352460046e-06
11,81.7368416666666,81.768,81.72,0.04800000000000182,2479.166666666573,-7.611926842807242e-05
12,81.73306611111119,81.765,81.713,0.05200000000000671,3134.6153846149805,-4.619160073273334e-05
13,81.72907861111096,81.76,81.708,0.05200000000000671,3096.153846153447,-4.878686423925933e-05
14,81.741765277778,81.773,81.721,0.0519999999999925,10596.153846155376,0.00015522830897682387
15,81.7472400000001,81.78,81.725,0.05500000000000682,7727.272727271769,6.697582568102692e-05
16,81.72434083333323,81.755,81.7119,0.043099999999995475,8932.714617170312,-0.00028012158779763965
17,81.72477861111102,81.75,81.712,0.0379999999999967,6184.210526316326,5.356761196559661e-06
18,81.715223611111,81.745,81.678,0.06700000000000728,3417.910447760823,-0.00011691680494465263
19,81.70024027777771,81.733,81.6824,0.050600000000002865,4426.877470355481,-0.00018336036629597376
20,81.68977527777767,81.735,81.67,0.06499999999999773,4784.615384615552,-0.0001280901985656153
21,81.68835333333318,81.723,81.667,0.055999999999997385,3964.2857142858993,-1.740663919875463e-05
22,81.69116611111102,81.73,81.667,0.06300000000000239,4206.349206349047,3.443303314434627e-05
23,81.69769750000003,81.735,81.6915,0.04349999999999454,3540.2298850579155,7.995220536003088e-05
24,81.71234111111094,81.745,81.6973,0.04770000000000607,8993.710691822755,0.00017924141755540292
25,81.71187305555557,81.738,81.7,0.0379999999999967,3184.2105263160656,-5.728088915441454e-06
26,81.71087083333344,81.745,81.6923,0.05270000000000152,7229.601518026357,-1.226531940401416e-05
27,81.70785138888867,81.743,81.6916,0.051400000000001,4922.178988326752,-3.695278748078962e-05
28,81.70452361111097,81.743,81.697,0.04599999999999227,4173.913043478962,-4.072776019846864e-05
29,81.71055972222189,81.748,81.7,0.04800000000000182,6770.833333333077,7.387731846581754e-05
30,81.70354472222219,81.748,81.6964,0.05160000000000764,4224.806201549762,-8.58518167485926e-05
31,81.69713055555582,81.73,81.6904,0.039600000000007185,3106.0606060600426,-7.850536580978766e-05
32,81.69250777777769,81.733,81.662,0.07099999999999795,3591.5492957747515,-5.6584334684563286e-05
33,81.6937138888886,81.713,81.675,0.0379999999999967,1657.8947368422491,1.476403581812307e-05
34,81.69052222222224,81.715,81.668,0.046999999999997044,5829.787234042919,-3.906869347003095e-05
35,81.66985138888907,81.71,81.6488,0.06119999999999948,4428.1045751634365,-0.0002530383301619702
36,81.63820944444466,81.69,81.613,0.07699999999999818,6025.974025974168,-0.0003874372722162351
37,81.63404444444473,81.66,81.6285,0.03149999999999409,2539.6825396830163,-5.10177774386842e-05
38,81.62246472222228,81.658,81.6013,0.05670000000000641,6067.019400352047,-0.0001418491794845537
39,81.63818249999987,81.683,81.6205,0.0625,8352.0,0.00019256681149100818
