,Mean,Max,Min,VOL,FD,r
0,138.437438888889,138.466,138.396,0.0700000000000216,,0.0
1,138.4756972222221,138.535,138.415,0.12000000000000455,3441.6666666665365,0.00027635828602547586
2,138.43124027777787,138.526,138.357,0.16900000000001114,1923.0769230767962,-0.0003210451027581942
3,138.2421583333333,138.385,138.171,0.21399999999999864,1691.5887850467398,-0.0013658907054879146
4,138.25068472222213,138.285,138.214,0.07099999999999795,1591.5492957746937,6.167719740225772e-05
5,138.28521249999994,138.325,138.213,0.11199999999999477,3946.4285714287557,0.00024974760774013635
6,138.3113777777778,138.356,138.274,0.08199999999999363,3268.292682927083,0.0001892124060471296
7,138.33969027777772,138.382,138.294,0.08799999999999386,4068.181818182102,0.00020470116381460883
8,138.2731388888889,138.324,138.229,0.09499999999999886,3642.105263157938,-0.0004810722704033416
9,138.31118055555578,138.369,138.269,0.09999999999999432,3770.000000000214,0.0002751197157493754
10,138.28659166666634,138.333,138.244,0.08899999999999864,2865.1685393258867,-0.00017777947372492572
11,138.27014722222233,138.315,138.226,0.08899999999999864,2932.584269662966,-0.00011891568261110707
12,138.25513888888904,138.321,138.19,0.13100000000000023,3374.045801526712,-0.00010854355502477226
13,138.23735000000005,138.279,138.192,0.08699999999998909,3275.8620689659283,-0.00012866710801457516
14,138.2183513888888,138.252,138.163,0.08899999999999864,2898.8764044944264,-0.00013743471725436888
15,138.22910416666684,138.251,138.184,0.06700000000000728,5656.716417909834,7.779558698239564e-05
16,138.10402916666678,138.271,138.016,0.25499999999999545,1521.5686274510076,-0.0009048383895280106
17,138.04136666666653,138.085,137.99,0.09499999999999886,1715.789473684231,-0.00045373404656153107
18,137.94141527777782,138.061,137.8,0.2609999999999957,2249.0421455939068,-0.0007240683811112104
19,137.92767222222224,137.98,137.855,0.125,1296.0,-9.962965457404234e-05
20,137.91882777777803,137.95,137.871,0.07899999999997931,3050.6329113932043,-6.41237853268326e-05
21,137.99085972222244,138.111,137.874,0.23699999999999477,2611.8143459916187,0.0005222778180834455
22,138.08473194444454,138.14,138.047,0.09299999999998931,1849.4623655916105,0.0006802785518625599
23,138.05686805555564,138.093,138.019,0.07399999999998386,3513.51351351428,-0.0002017883403656275
24,138.14998611111122,138.217,138.031,0.18600000000000705,3290.3225806450364,0.0006744905694811695
25,138.11984583333336,138.176,138.075,0.10099999999999909,1811.8811881188283,-0.00021817068988786822
26,138.132663888889,138.21,138.09,0.12000000000000455,3183.3333333332125,9.280386521071348e-05
27,138.12807916666657,138.208,138.076,0.132000000000005,2477.2727272726333,-3.3190717483884194e-05
28,138.2484277777779,138.365,138.148,0.21700000000001296,1894.0092165897486,0.0008712827387262173
29,138.35430277777772,138.399,138.296,0.10300000000000864,2495.1456310677518,0.0007658314940840532
30,138.24517916666667,138.342,138.182,0.160000000000025,2824.9999999995584,-0.0007887258214608416
31,138.17764722222233,138.219,138.144,0.07499999999998863,3093.3333333338023,-0.0004884940281564872
32,138.14700694444443,138.209,138.107,0.10200000000000387,4676.470588235117,-0.00022174554563538597
33,138.1716236111112,138.223,138.135,0.08800000000002228,2829.5454545447383,0.00017819182051956182
34,138.09850555555553,138.213,137.944,0.26900000000000546,1907.0631970259835,-0.000529182864358942
35,137.91842777777765,137.974,137.864,0.10999999999998522,1618.1818181820356,-0.001303980640872602
36,137.7158430555554,137.928,137.565,0.36299999999999955,1641.8732782369166,-0.001468873489108051
37,137.66673472222212,137.773,137.576,0.19700000000000273,954.3147208121695,-0.0003565917489499243
38,137.67945833333323,137.771,137.588,0.18299999999999272,1590.1639344262928,9.242327957284837e-05
39,137.68925555555546,137.76,137.578,0.18199999999998795,1807.6923076924274,7.115965112611478e-05
40,137.58907500000004,137.689,137.498,0.1910000000000025,1926.701570680603,-0.0007275844084653672
41,137.68257361111105,137.757,137.601,0.1560000000000059,1544.8717948717363,0.0006795496743547138
42,137.7388722222223,137.859,137.643,0.21600000000000819,1462.9629629629076,0.00040890150172727456
43,137.7738569444443,137.858,137.71,0.14799999999999613,1398.6486486486851,0.00025399309328995507
44,137.73240277777785,137.81,137.66,0.15000000000000568,1559.9999999999409,-0.0003008855786273781
45,137.65365138888882,137.701,137.574,0.12699999999998113,2275.5905511814403,-0.0005717709652977726
46,137.74476111111102,137.793,137.671,0.1220000000000141,2655.7377049177258,0.0006618765379844761
47,137.7819055555555,137.828,137.744,0.08400000000000318,3297.6190476189227,0.0002696613950677291
48,137.83041805555553,137.89,137.757,0.13299999999998136,3330.8270676696397,0.00035209630614706797
49,137.75811111111125,137.823,137.689,0.13400000000001455,2186.567164178867,-0.0005246080325689331
50,137.70828472222212,137.745,137.629,0.11600000000001387,2362.068965516959,-0.0003616947741751613
51,137.79811666666654,137.858,137.717,0.14099999999999113,2177.304964539144,0.0006523350764671214
52,137.7484972222224,137.802,137.677,0.125,1832.0,-0.0003600879724951284
53,137.75845972222209,137.802,137.698,0.103999999999985,2355.7692307695706,7.232383801338829e-05
54,137.77458611111095,137.827,137.708,0.11899999999999977,2890.756302521014,0.0001170627845388337
55,137.74553055555572,137.818,137.637,0.1810000000000116,1596.685082872826,-0.0002108919821526391
56,137.6628680555556,137.73,137.611,0.11899999999999977,2084.0336134453823,-0.0006001102153130987
57,137.6423666666668,137.698,137.574,0.12399999999999523,2427.419354838803,-0.00014892460965250175
58,137.584116666667,137.639,137.531,0.10800000000000409,2472.2222222221285,-0.00042319818679704827
59,137.57746111111126,137.616,137.545,0.07100000000002638,3690.140845069052,-4.837444697096396e-05
